时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-01-16 14:29:00,0.0,0.595,0.595,0.594,28599,1701378.0,0.5951
2025-01-16 14:30:00,0.0,0.595,0.595,0.594,170789,10161618.0,0.5951
2025-01-16 14:31:00,0.0,0.594,0.595,0.594,4400,261627.0,0.5951
2025-01-16 14:32:00,0.0,0.594,0.595,0.594,12003,713387.0,0.5951
2025-01-16 14:33:00,0.0,0.595,0.595,0.594,18445,1096710.0,0.5951
2025-01-16 14:34:00,0.0,0.594,0.595,0.594,11105,659873.0,0.5951
2025-01-16 14:35:00,0.0,0.594,0.594,0.594,552142,32797241.0,0.5951
2025-01-16 14:36:00,0.0,0.594,0.595,0.593,228407,13567059.0,0.5951
2025-01-16 14:37:00,0.0,0.594,0.595,0.594,166978,9918706.0,0.5951
2025-01-16 14:38:00,0.0,0.594,0.595,0.594,32267,1916684.0,0.5951
2025-01-16 14:39:00,0.0,0.595,0.595,0.594,16790,997439.0,0.5951
2025-01-16 14:40:00,0.0,0.594,0.595,0.594,207814,12344294.0,0.5951
2025-01-16 14:41:00,0.0,0.594,0.595,0.593,223016,13247376.0,0.5951
2025-01-16 14:42:00,0.0,0.594,0.594,0.593,245071,14557080.0,0.5951
2025-01-16 14:43:00,0.0,0.594,0.595,0.594,26276,1560821.0,0.5951
2025-01-16 14:44:00,0.0,0.594,0.595,0.594,32083,1905936.0,0.5951
2025-01-16 14:45:00,0.0,0.595,0.595,0.594,28538,1695359.0,0.5951
2025-01-16 14:46:00,0.0,0.594,0.595,0.594,49561,2944098.0,0.5951
2025-01-16 14:47:00,0.0,0.594,0.595,0.594,51168,3042722.0,0.5951
2025-01-16 14:48:00,0.0,0.595,0.595,0.594,73687,4378355.0,0.5951
2025-01-16 14:49:00,0.0,0.595,0.595,0.594,19324,1148144.0,0.5951
2025-01-16 14:50:00,0.0,0.594,0.595,0.594,84090,4996046.0,0.5951
2025-01-16 14:51:00,0.0,0.594,0.595,0.594,45778,2720463.0,0.5951
2025-01-16 14:52:00,0.0,0.594,0.595,0.594,179595,10669927.0,0.5951
2025-01-16 14:53:00,0.0,0.594,0.595,0.594,414620,24630518.0,0.5951
2025-01-16 14:54:00,0.0,0.594,0.594,0.593,47704,2832770.0,0.5951
2025-01-16 14:55:00,0.0,0.594,0.594,0.593,34300,2035749.0,0.5951
2025-01-16 14:56:00,0.0,0.594,0.594,0.593,139554,8286270.0,0.5951
2025-01-16 14:57:00,0.0,0.594,0.594,0.593,77358,4592178.0,0.5951
2025-01-16 14:58:00,0.0,0.594,0.594,0.593,58850,3492363.0,0.5951
2025-01-16 14:59:00,0.0,0.594,0.594,0.593,51686,3066766.0,0.5951
2025-01-16 15:00:00,0.0,0.594,0.594,0.593,166952,9914265.0,0.5951
2025-01-17 09:30:00,0.593,0.593,0.593,0.593,149857,8886520.0,0.593
2025-01-17 09:31:00,0.593,0.593,0.594,0.592,318917,18911991.0,0.593
2025-01-17 09:32:00,0.593,0.591,0.593,0.591,359729,21295507.0,0.5926
2025-01-17 09:33:00,0.592,0.592,0.592,0.591,79534,4705975.0,0.5925
2025-01-17 09:34:00,0.592,0.593,0.593,0.592,237357,14052660.0,0.5924
2025-01-17 09:35:00,0.593,0.592,0.593,0.592,53011,3140212.0,0.5924
2025-01-17 09:36:00,0.593,0.593,0.593,0.592,207586,12290559.0,0.5923
2025-01-17 09:37:00,0.592,0.592,0.593,0.592,106992,6339999.0,0.5924
2025-01-17 09:38:00,0.593,0.593,0.594,0.593,433325,25699168.0,0.5925
2025-01-17 09:39:00,0.593,0.592,0.593,0.592,151639,8989097.0,0.5925
2025-01-17 09:40:00,0.592,0.591,0.593,0.591,296383,17545570.0,0.5925
2025-01-17 09:41:00,0.592,0.591,0.592,0.591,31648,1871488.0,0.5925
2025-01-17 09:42:00,0.591,0.591,0.592,0.591,66670,3940373.0,0.5924
2025-01-17 09:43:00,0.592,0.59,0.592,0.59,393229,23238486.0,0.5922
2025-01-17 09:44:00,0.591,0.592,0.592,0.59,156337,9240549.0,0.5922
2025-01-17 09:45:00,0.591,0.593,0.593,0.591,369669,21885426.0,0.5921
2025-01-17 09:46:00,0.593,0.592,0.593,0.592,189404,11213775.0,0.5921
2025-01-17 09:47:00,0.592,0.593,0.593,0.592,161182,9542543.0,0.5921
2025-01-17 09:48:00,0.593,0.593,0.593,0.592,4496,266295.0,0.5921
2025-01-17 09:49:00,0.592,0.592,0.593,0.591,308511,18269156.0,0.5921
2025-01-17 09:50:00,0.592,0.594,0.594,0.592,323605,19185310.0,0.5922
2025-01-17 09:51:00,0.594,0.595,0.595,0.593,701129,41648227.0,0.5924
2025-01-17 09:52:00,0.595,0.594,0.595,0.594,401076,23830368.0,0.5926
2025-01-17 09:53:00,0.595,0.594,0.595,0.594,20967,1246047.0,0.5926
2025-01-17 09:54:00,0.595,0.596,0.596,0.595,729217,43389019.0,0.5929
2025-01-17 09:55:00,0.595,0.594,0.596,0.594,365031,21719648.0,0.593
2025-01-17 09:56:00,0.595,0.594,0.595,0.593,311630,18510923.0,0.593
2025-01-17 09:57:00,0.594,0.594,0.595,0.593,437037,25959898.0,0.5931
2025-01-17 09:58:00,0.594,0.595,0.595,0.594,259405,15408906.0,0.5931
2025-01-17 09:59:00,0.595,0.594,0.595,0.593,163265,9697831.0,0.5931
2025-01-17 10:00:00,0.594,0.593,0.594,0.593,225859,13395398.0,0.5931
2025-01-17 10:01:00,0.593,0.594,0.594,0.593,695001,41263416.0,0.5932
2025-01-17 10:02:00,0.594,0.593,0.594,0.593,8529,506565.0,0.5932
2025-01-17 10:03:00,0.593,0.594,0.594,0.593,14452,857943.0,0.5932
2025-01-17 10:04:00,0.594,0.596,0.596,0.594,474470,28212516.0,0.5933
2025-01-17 10:05:00,0.596,0.597,0.597,0.595,554221,33031531.0,0.5934
2025-01-17 10:06:00,0.597,0.597,0.598,0.597,683181,40794275.0,0.5937
2025-01-17 10:07:00,0.597,0.597,0.597,0.596,405687,24218810.0,0.5938
2025-01-17 10:08:00,0.597,0.595,0.597,0.595,363518,21668125.0,0.5939
2025-01-17 10:09:00,0.595,0.596,0.597,0.595,188525,11235131.0,0.5939
2025-01-17 10:10:00,0.596,0.596,0.597,0.596,234487,13976244.0,0.5939
2025-01-17 10:11:00,0.596,0.596,0.596,0.596,305067,18182137.0,0.594
2025-01-17 10:12:00,0.596,0.596,0.597,0.596,58289,3474640.0,0.594
2025-01-17 10:13:00,0.596,0.596,0.597,0.596,272520,16242381.0,0.594
2025-01-17 10:14:00,0.596,0.597,0.597,0.596,41057,2449464.0,0.594
2025-01-17 10:15:00,0.596,0.597,0.597,0.596,338086,20184600.0,0.5941
2025-01-17 10:16:00,0.598,0.597,0.598,0.596,420790,25121963.0,0.5942
2025-01-17 10:17:00,0.597,0.596,0.597,0.596,111924,6680042.0,0.5942
2025-01-17 10:18:00,0.596,0.598,0.598,0.596,528532,31553293.0,0.5943
2025-01-17 10:19:00,0.597,0.597,0.597,0.596,170032,10150791.0,0.5944
2025-01-17 10:20:00,0.597,0.597,0.598,0.597,323315,19302058.0,0.5944
2025-01-17 10:21:00,0.597,0.597,0.598,0.597,198224,11834033.0,0.5945
2025-01-17 10:22:00,0.597,0.597,0.598,0.596,182479,10898425.0,0.5945
2025-01-17 10:23:00,0.597,0.598,0.598,0.596,154166,9207465.0,0.5945
2025-01-17 10:24:00,0.597,0.597,0.598,0.596,163567,9764812.0,0.5946
2025-01-17 10:25:00,0.596,0.597,0.597,0.596,174603,10422591.0,0.5946
2025-01-17 10:26:00,0.596,0.596,0.597,0.595,416892,24850657.0,0.5946
2025-01-17 10:27:00,0.595,0.596,0.596,0.595,7771,462489.0,0.5946
2025-01-17 10:28:00,0.595,0.596,0.596,0.595,11030,656515.0,0.5946
2025-01-17 10:29:00,0.596,0.594,0.596,0.594,290088,17260192.0,0.5946
2025-01-17 10:30:00,0.594,0.595,0.595,0.594,14988,890449.0,0.5946
2025-01-17 10:31:00,0.595,0.594,0.595,0.594,61876,3675502.0,0.5946
2025-01-17 10:32:00,0.594,0.594,0.595,0.594,8908,529260.0,0.5946
2025-01-17 10:33:00,0.594,0.594,0.595,0.594,8826,524384.0,0.5946
2025-01-17 10:34:00,0.594,0.595,0.595,0.594,22234,1322737.0,0.5946
2025-01-17 10:35:00,0.595,0.595,0.595,0.594,5300,315196.0,0.5946
2025-01-17 10:36:00,0.595,0.595,0.595,0.594,283821,16887161.0,0.5946
2025-01-17 10:37:00,0.595,0.595,0.595,0.594,12679,754171.0,0.5946
2025-01-17 10:38:00,0.594,0.594,0.594,0.594,530658,31521171.0,0.5946
2025-01-17 10:39:00,0.594,0.593,0.594,0.593,209960,12471160.0,0.5946
2025-01-17 10:40:00,0.593,0.595,0.595,0.593,196814,11691247.0,0.5946
2025-01-17 10:41:00,0.595,0.594,0.595,0.594,333457,19807438.0,0.5946
2025-01-17 10:42:00,0.594,0.594,0.594,0.593,218465,12976821.0,0.5946
2025-01-17 10:43:00,0.594,0.594,0.595,0.594,142157,8444627.0,0.5946
2025-01-17 10:44:00,0.594,0.594,0.595,0.594,2638,156704.0,0.5946
2025-01-17 10:45:00,0.594,0.594,0.595,0.594,155771,9252833.0,0.5946
2025-01-17 10:46:00,0.594,0.594,0.594,0.593,207687,12336543.0,0.5946
2025-01-17 10:47:00,0.594,0.595,0.595,0.594,43135,2563462.0,0.5946
2025-01-17 10:48:00,0.595,0.595,0.595,0.594,53874,3205484.0,0.5946
2025-01-17 10:49:00,0.595,0.595,0.595,0.594,9507,565609.0,0.5946
2025-01-17 10:50:00,0.595,0.594,0.595,0.594,1094,65092.0,0.5946
2025-01-17 10:51:00,0.594,0.594,0.594,0.594,22237,1320878.0,0.5946
2025-01-17 10:52:00,0.595,0.595,0.595,0.594,44972,2675756.0,0.5946
2025-01-17 10:53:00,0.595,0.595,0.596,0.594,574838,34202831.0,0.5946
2025-01-17 10:54:00,0.595,0.596,0.596,0.595,186660,11106312.0,0.5946
2025-01-17 10:55:00,0.595,0.596,0.596,0.595,2796,166522.0,0.5946
2025-01-17 10:56:00,0.595,0.595,0.596,0.595,182011,10829661.0,0.5946
2025-01-17 10:57:00,0.595,0.595,0.595,0.595,72203,4296082.0,0.5946
2025-01-17 10:58:00,0.595,0.595,0.596,0.595,62735,3732824.0,0.5946
2025-01-17 10:59:00,0.595,0.595,0.595,0.594,1488,88425.0,0.5946
2025-01-17 11:00:00,0.595,0.593,0.595,0.593,386214,22940964.0,0.5946
2025-01-17 11:01:00,0.594,0.594,0.594,0.593,5982,354739.0,0.5946
2025-01-17 11:02:00,0.593,0.594,0.594,0.593,17618,1044765.0,0.5946
2025-01-17 11:03:00,0.593,0.593,0.594,0.593,47065,2790964.0,0.5946
2025-01-17 11:04:00,0.593,0.595,0.595,0.593,147911,8785925.0,0.5946
2025-01-17 11:05:00,0.595,0.594,0.595,0.594,201013,11942148.0,0.5946
2025-01-17 11:06:00,0.593,0.594,0.595,0.593,65114,3867793.0,0.5946
2025-01-17 11:07:00,0.594,0.595,0.595,0.594,270876,16090050.0,0.5946
2025-01-17 11:08:00,0.595,0.594,0.595,0.594,15990,951061.0,0.5946
2025-01-17 11:09:00,0.594,0.595,0.595,0.594,20515,1219605.0,0.5946
2025-01-17 11:10:00,0.594,0.595,0.595,0.594,126665,7536552.0,0.5946
2025-01-17 11:11:00,0.595,0.596,0.596,0.595,184903,11002209.0,0.5946
2025-01-17 11:12:00,0.596,0.595,0.596,0.595,36504,2172834.0,0.5946
2025-01-17 11:13:00,0.595,0.595,0.596,0.595,118593,7056571.0,0.5946
2025-01-17 11:14:00,0.595,0.595,0.596,0.594,190467,11332955.0,0.5946
2025-01-17 11:15:00,0.595,0.595,0.596,0.594,18816,1119586.0,0.5946
2025-01-17 11:16:00,0.595,0.595,0.595,0.595,11501,684310.0,0.5946
2025-01-17 11:17:00,0.595,0.595,0.595,0.594,221916,13203953.0,0.5946
2025-01-17 11:18:00,0.595,0.595,0.595,0.595,97459,5798810.0,0.5946
2025-01-17 11:19:00,0.595,0.595,0.596,0.595,91120,5421834.0,0.5946
2025-01-17 11:20:00,0.595,0.596,0.596,0.595,119503,7110545.0,0.5946
2025-01-17 11:21:00,0.596,0.596,0.596,0.595,9454,563344.0,0.5946
2025-01-17 11:22:00,0.596,0.596,0.597,0.596,527965,31466934.0,0.5946
2025-01-17 11:23:00,0.597,0.596,0.597,0.596,14385,857916.0,0.5946
2025-01-17 11:24:00,0.596,0.596,0.597,0.596,13113,781594.0,0.5946
2025-01-17 11:25:00,0.596,0.597,0.597,0.596,4426,263878.0,0.5946
2025-01-17 11:26:00,0.597,0.597,0.598,0.596,673132,40186343.0,0.5947
2025-01-17 11:27:00,0.598,0.597,0.598,0.597,10549,630513.0,0.5947
2025-01-17 11:28:00,0.597,0.598,0.598,0.597,18035,1078171.0,0.5947
2025-01-17 11:29:00,0.597,0.598,0.599,0.597,637535,38125073.0,0.5948
2025-01-17 11:30:00,0.598,0.6,0.6,0.598,494854,29652925.0,0.5949
2025-01-17 13:01:00,0.601,0.599,0.602,0.599,2382170,143013092.0,0.5954
2025-01-17 13:02:00,0.599,0.599,0.6,0.598,382962,22938193.0,0.5954
2025-01-17 13:03:00,0.598,0.598,0.599,0.598,68088,4073941.0,0.5954
2025-01-17 13:04:00,0.598,0.598,0.599,0.597,241792,14465615.0,0.5954
2025-01-17 13:05:00,0.598,0.598,0.599,0.598,401412,24004693.0,0.5955
2025-01-17 13:06:00,0.599,0.598,0.6,0.598,677310,40570791.0,0.5956
2025-01-17 13:07:00,0.599,0.599,0.6,0.598,424597,25435828.0,0.5956
2025-01-17 13:08:00,0.6,0.6,0.6,0.599,55844,3350221.0,0.5956
2025-01-17 13:09:00,0.599,0.599,0.6,0.598,521843,31258594.0,0.5957
2025-01-17 13:10:00,0.599,0.598,0.599,0.598,87340,5230566.0,0.5957
2025-01-17 13:11:00,0.598,0.599,0.599,0.598,33359,1994951.0,0.5957
2025-01-17 13:12:00,0.598,0.598,0.599,0.598,7218,431930.0,0.5957
2025-01-17 13:13:00,0.598,0.599,0.599,0.598,175762,10527365.0,0.5957
2025-01-17 13:14:00,0.599,0.599,0.599,0.598,240054,14378915.0,0.5957
2025-01-17 13:15:00,0.599,0.599,0.599,0.598,10648,637038.0,0.5957
2025-01-17 13:16:00,0.599,0.598,0.599,0.598,10576,632825.0,0.5957
2025-01-17 13:17:00,0.598,0.6,0.6,0.598,467532,28005072.0,0.5958
2025-01-17 13:18:00,0.599,0.6,0.6,0.599,43151,2588877.0,0.5958
2025-01-17 13:19:00,0.599,0.6,0.6,0.599,761179,45670535.0,0.5959
2025-01-17 13:20:00,0.601,0.601,0.601,0.6,67811,4075026.0,0.5959
2025-01-17 13:21:00,0.601,0.599,0.601,0.599,256443,15385961.0,0.596
2025-01-17 13:22:00,0.599,0.6,0.6,0.599,171129,10267060.0,0.596
2025-01-17 13:23:00,0.6,0.6,0.601,0.599,209108,12546003.0,0.596
2025-01-17 13:24:00,0.6,0.601,0.601,0.6,508000,30530446.0,0.5961
2025-01-17 13:25:00,0.601,0.6,0.601,0.6,34535,2075287.0,0.5961
2025-01-17 13:26:00,0.6,0.601,0.601,0.6,20564,1235353.0,0.5961
2025-01-17 13:27:00,0.601,0.601,0.601,0.6,437224,26275957.0,0.5961
2025-01-17 13:28:00,0.601,0.601,0.601,0.6,235344,14143829.0,0.5962
2025-01-17 13:29:00,0.6,0.601,0.601,0.6,45502,2732948.0,0.5962
2025-01-17 13:30:00,0.601,0.599,0.601,0.599,586140,35168915.0,0.5963
2025-01-17 13:31:00,0.599,0.6,0.601,0.599,340598,20435206.0,0.5963
2025-01-17 13:32:00,0.6,0.6,0.601,0.6,52440,3147720.0,0.5963
2025-01-17 13:33:00,0.6,0.6,0.601,0.6,80013,4803652.0,0.5963
2025-01-17 13:34:00,0.6,0.6,0.601,0.6,175925,10567465.0,0.5963
2025-01-17 13:35:00,0.6,0.601,0.602,0.6,411683,24742014.0,0.5964
2025-01-17 13:36:00,0.602,0.601,0.602,0.601,325385,19557276.0,0.5964
2025-01-17 13:37:00,0.601,0.601,0.602,0.601,56146,3374518.0,0.5964
2025-01-17 13:38:00,0.601,0.601,0.601,0.6,153263,9209982.0,0.5965
2025-01-17 13:39:00,0.6,0.6,0.601,0.6,30589,1835511.0,0.5965
2025-01-17 13:40:00,0.6,0.6,0.601,0.6,73926,4435634.0,0.5965
2025-01-17 13:41:00,0.6,0.6,0.601,0.599,197766,11865182.0,0.5965
2025-01-17 13:42:00,0.599,0.599,0.6,0.599,59132,3542033.0,0.5965
2025-01-17 13:43:00,0.599,0.599,0.6,0.599,37277,2232956.0,0.5965
2025-01-17 13:44:00,0.599,0.598,0.6,0.598,634569,38010372.0,0.5965
2025-01-17 13:45:00,0.599,0.598,0.599,0.598,172880,10338290.0,0.5965
2025-01-17 13:46:00,0.598,0.598,0.599,0.598,355452,21256051.0,0.5966
2025-01-17 13:47:00,0.598,0.599,0.599,0.598,8418,503731.0,0.5966
2025-01-17 13:48:00,0.599,0.598,0.599,0.598,11149,667038.0,0.5966
2025-01-17 13:49:00,0.598,0.599,0.599,0.598,28778,1722374.0,0.5966
2025-01-17 13:50:00,0.599,0.598,0.599,0.598,33137,1983412.0,0.5966
2025-01-17 13:51:00,0.598,0.598,0.599,0.598,7462,446272.0,0.5966
2025-01-17 13:52:00,0.598,0.598,0.598,0.598,14214,850012.0,0.5966
2025-01-17 13:53:00,0.598,0.599,0.6,0.598,725080,43431883.0,0.5966
2025-01-17 13:54:00,0.599,0.6,0.6,0.599,4357,261258.0,0.5966
2025-01-17 13:55:00,0.599,0.6,0.6,0.599,25940,1554385.0,0.5966
2025-01-17 13:56:00,0.599,0.599,0.6,0.599,9622,576810.0,0.5966
2025-01-17 13:57:00,0.599,0.6,0.6,0.599,117821,7068572.0,0.5966
2025-01-17 13:58:00,0.6,0.6,0.6,0.599,344937,20695170.0,0.5967
2025-01-17 13:59:00,0.6,0.6,0.6,0.599,36467,2187347.0,0.5967
2025-01-17 14:00:00,0.6,0.6,0.601,0.599,122122,7326738.0,0.5967
2025-01-17 14:01:00,0.6,0.601,0.601,0.6,22212,1333104.0,0.5967
2025-01-17 14:02:00,0.601,0.599,0.601,0.599,267432,16045857.0,0.5967
2025-01-17 14:03:00,0.599,0.599,0.6,0.599,15751,943509.0,0.5967
2025-01-17 14:04:00,0.6,0.6,0.601,0.599,121551,7292936.0,0.5967
2025-01-17 14:05:00,0.601,0.601,0.601,0.6,9183,551300.0,0.5967
2025-01-17 14:06:00,0.601,0.601,0.601,0.6,22401,1345743.0,0.5967
2025-01-17 14:07:00,0.601,0.601,0.602,0.601,883784,53116050.0,0.5968
2025-01-17 14:08:00,0.601,0.601,0.602,0.601,107990,6490538.0,0.5968
2025-01-17 14:09:00,0.601,0.601,0.601,0.601,508139,30539159.0,0.5969
2025-01-17 14:10:00,0.601,0.602,0.602,0.601,135381,8136600.0,0.5969
2025-01-17 14:11:00,0.602,0.601,0.602,0.601,43381,2607220.0,0.5969
2025-01-17 14:12:00,0.601,0.601,0.601,0.6,263850,15857161.0,0.5969
2025-01-17 14:13:00,0.601,0.602,0.602,0.601,305901,18384617.0,0.5969
2025-01-17 14:14:00,0.601,0.601,0.602,0.601,27563,1656551.0,0.5969
2025-01-17 14:15:00,0.601,0.601,0.602,0.601,24835,1492944.0,0.5969
2025-01-17 14:16:00,0.601,0.6,0.601,0.6,113087,6797015.0,0.597
2025-01-17 14:17:00,0.6,0.6,0.601,0.6,111362,6693504.0,0.597
2025-01-17 14:18:00,0.6,0.601,0.601,0.6,56740,3409973.0,0.597
2025-01-17 14:19:00,0.601,0.601,0.602,0.601,110737,6655225.0,0.597
2025-01-17 14:20:00,0.601,0.6,0.601,0.6,38718,2324666.0,0.597
2025-01-17 14:21:00,0.601,0.601,0.601,0.6,21012,1262617.0,0.597
2025-01-17 14:22:00,0.601,0.601,0.601,0.6,79641,4784214.0,0.597
2025-01-17 14:23:00,0.601,0.6,0.601,0.6,25547,1534301.0,0.597
2025-01-17 14:24:00,0.601,0.601,0.601,0.6,45946,2758678.0,0.597
2025-01-17 14:25:00,0.601,0.601,0.601,0.6,30123,1810020.0,0.597
2025-01-17 14:26:00,0.601,0.601,0.601,0.6,12423,746067.0,0.597
2025-01-17 14:27:00,0.601,0.6,0.601,0.6,22589,1355886.0,0.597
2025-01-17 14:28:00,0.601,0.6,0.601,0.6,39753,2385867.0,0.597
2025-01-17 14:29:00,0.6,0.6,0.601,0.6,30909,1855219.0,0.597
2025-01-17 14:30:00,0.601,0.601,0.601,0.6,31021,1861849.0,0.597
2025-01-17 14:31:00,0.601,0.601,0.601,0.6,18988,1140052.0,0.597
2025-01-17 14:32:00,0.601,0.6,0.601,0.6,14182,852051.0,0.597
2025-01-17 14:33:00,0.601,0.601,0.601,0.6,14870,893097.0,0.597
2025-01-17 14:34:00,0.601,0.6,0.601,0.6,45287,2718193.0,0.597
2025-01-17 14:35:00,0.601,0.6,0.601,0.6,29650,1779843.0,0.597
2025-01-17 14:36:00,0.601,0.601,0.601,0.6,48499,2910652.0,0.597
2025-01-17 14:37:00,0.6,0.6,0.6,0.599,429170,25748823.0,0.5971
2025-01-17 14:38:00,0.599,0.6,0.6,0.599,344523,20670767.0,0.5971
2025-01-17 14:39:00,0.6,0.6,0.6,0.599,255316,15318237.0,0.5971
2025-01-17 14:40:00,0.6,0.6,0.601,0.6,11154,669649.0,0.5971
2025-01-17 14:41:00,0.6,0.6,0.6,0.6,10748,645190.0,0.5971
2025-01-17 14:42:00,0.6,0.6,0.601,0.6,10508,630499.0,0.5971
2025-01-17 14:43:00,0.6,0.6,0.6,0.6,14006,840383.0,0.5971
2025-01-17 14:44:00,0.6,0.6,0.601,0.6,28349,1701122.0,0.5971
2025-01-17 14:45:00,0.601,0.6,0.601,0.6,34588,2075915.0,0.5971
2025-01-17 14:46:00,0.6,0.599,0.6,0.599,458778,27526676.0,0.5971
2025-01-17 14:47:00,0.6,0.6,0.6,0.599,15663,938873.0,0.5971
2025-01-17 14:48:00,0.6,0.6,0.6,0.599,184847,11090847.0,0.5971
2025-01-17 14:49:00,0.6,0.6,0.601,0.6,23976,1438849.0,0.5972
2025-01-17 14:50:00,0.601,0.6,0.601,0.6,19995,1200273.0,0.5972
2025-01-17 14:51:00,0.601,0.601,0.601,0.6,17158,1030177.0,0.5972
2025-01-17 14:52:00,0.6,0.6,0.601,0.6,18717,1123820.0,0.5972
2025-01-17 14:53:00,0.601,0.6,0.601,0.6,17563,1054879.0,0.5972
2025-01-17 14:54:00,0.6,0.6,0.601,0.6,46051,2765417.0,0.5972
2025-01-17 14:55:00,0.6,0.6,0.601,0.6,108576,6523887.0,0.5972
2025-01-17 14:56:00,0.601,0.601,0.601,0.6,63786,3831315.0,0.5972
2025-01-17 14:57:00,0.601,0.601,0.601,0.6,123926,7444156.0,0.5972
2025-01-17 14:58:00,0.601,0.601,0.601,0.6,34787,2089233.0,0.5972
2025-01-17 14:59:00,0.601,0.6,0.601,0.6,98714,5929246.0,0.5972
2025-01-17 15:00:00,0.6,0.601,0.601,0.6,244042,14660581.0,0.5972
